budget,genres,movie_id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average,vote_count
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",310706,en,0.126738,"[{""name"": ""Capitol Films"", ""id"": 826}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/13/2009,0,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",0,0
34000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",198663,en,131.815575,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Gotham Group"", ""id"": 3672}, {""name"": ""Dayday Films"", ""id"": 8569}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/10/2014,348319861,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7,5371
35000000,"[{""id"": 35, ""name"": ""Comedy""}]",239573,en,16.832312,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/5/2015,14431253,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5,320
34000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10436,en,9.133747,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/17/1993,32255440,139,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",7,169
35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}]",1381,en,24.606012,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Muse Entertainment Enterprises"", ""id"": 6438}, {""name"": ""Protozoa Pictures"", ""id"": 7503}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/6/2006,15304890,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.8,827
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",2162,en,3.276912,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/1/1999,11263966,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.3,29
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",127493,en,16.830184,"[{""name"": ""Saturn Films"", ""id"": 831}, {""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/17/2012,2106557,96,"[{""iso_639_1"": ""sv"", ""name"": ""svenska""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",5.1,344
41677699,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",12429,ja,39.58676,"[{""name"": ""Studio Ghibli"", ""id"": 10342}, {""name"": ""The Yomiuri Shimbun"", ""id"": 11726}, {""name"": ""Hakuhodo DY Media Partners"", ""id"": 11846}, {""name"": ""Mitsubishi"", ""id"": 11847}, {""name"": ""Lawson"", ""id"": 11849}, {""name"": ""Walt Disney Company"", ""id"": 20193}, {""name"": ""Taikei Office"", ""id"": 34557}, {""name"": ""Asahi Soft Drinks Company"", ""id"": 34558}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",7/19/2008,187479518,100,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",7.5,926
34000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",228205,en,41.946523,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/9/2015,63013281,128,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.3,1064
75000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2900,en,20.697556,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Mad Chance"", ""id"": 1757}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/26/1999,19598588,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.4,254
34000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",21311,en,1.656695,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/5/2000,0,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.3,18
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",77875,en,17.932561,"[{""name"": ""Evil Twins"", ""id"": 5802}, {""name"": ""Eclectic pictures"", ""id"": 8056}, {""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/29/2012,0,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.4,240
35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",192136,en,15.50957,"[{""name"": ""Distant Horizons"", ""id"": 1066}, {""name"": ""Film Afrika Worldwide"", ""id"": 4792}, {""name"": ""Videovision Entertainment"", ""id"": 5031}, {""name"": ""Pathe"", ""id"": 7396}, {""name"": ""Origin Pictures"", ""id"": 8088}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]",12/6/2013,27330000,141,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""af"", ""name"": ""Afrikaans""}, {""iso_639_1"": ""xh"", ""name"": """"}]",6.5,224
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",18254,en,4.602185,"[{""name"": ""Barclays Mercantile Industrial Finance"", ""id"": 553}, {""name"": ""JRS Productions"", ""id"": 44485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/25/1981,40382659,195,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fi"", ""name"": ""suomi""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",7.1,67
40000000,"[{""id"": 18, ""name"": ""Drama""}]",881,en,40.379966,"[{""name"": ""David Brown Productions"", ""id"": 903}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/11/1992,243240178,138,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.1,877
50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",10877,en,12.601306,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/13/2001,79958599,101,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}]",5.3,110
30000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}]",9600,en,24.389194,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Regency Enterprises"", ""id"": 508}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/31/2000,173959438,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.6,506
34000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}]",202575,en,12.867326,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""nWave Pictures"", ""id"": 10159}, {""name"": ""Illuminata Pictures"", ""id"": 10160}, {""name"": ""Shout! Factory"", ""id"": 28831}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/24/2013,0,85,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,121
30000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",71469,en,23.328823,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""The Jacobson Company"", ""id"": 3638}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",12/22/2011,64626786,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.8,469
33000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",85446,en,29.775441,"[{""name"": ""Summit Entertainment"", ""id"": 491}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/26/2012,140470746,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,663
33000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",326,en,19.642328,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/6/2006,62022014,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",5.1,497
33000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",10685,en,7.339908,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/8/2000,0,96,"[{""iso_639_1"": ""vi"", ""name"": ""Ti\u1ebfng Vi\u1ec7t""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",4.9,110
33000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",7220,en,35.099611,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""VIP 3 Medienfonds"", ""id"": 827}, {""name"": ""Valhalla Motion Pictures"", ""id"": 11533}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""VIP 2 Medienfonds"", ""id"": 36326}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/15/2004,54700105,124,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.1,766
30000000,"[{""id"": 18, ""name"": ""Drama""}]",9763,en,16.541791,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Milkshake Films"", ""id"": 17491}, {""name"": ""Hargitay & Hargitay Pictures in Motion"", ""id"": 17492}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/6/2005,27610873,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",6.6,238
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",72387,en,31.92695,"[{""name"": ""Lawrence Bender Productions"", ""id"": 2253}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Automatik Entertainment"", ""id"": 7625}, {""name"": ""Trigger Street Productions"", ""id"": 11801}, {""name"": ""87Eleven"", ""id"": 23008}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/16/2012,40346186,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",6.3,799
33000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",12596,en,9.060642,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Art Linson Productions"", ""id"": 8769}, {""name"": ""Dogstar Films"", ""id"": 17422}, {""name"": ""Taurus Film"", ""id"": 20555}, {""name"": ""3 Miles Apart Productions Ltd."", ""id"": 81141}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/23/1999,0,124,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.7,116
32350000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1892,en,46.509071,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/23/1983,572700000,135,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.9,4665
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",13460,en,21.538222,"[{""name"": ""Rogue Pictures"", ""id"": 134}, {""name"": ""Intrepid Pictures"", ""id"": 1224}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""Moonlighting Films"", ""id"": 9137}, {""name"": ""Internationale Filmproduktion Blackbird Dritte"", ""id"": 19855}, {""name"": ""Crystal Sky Pictures"", ""id"": 20241}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]",3/14/2008,22211426,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.8,363
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8055,en,33.923786,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Filmf\u00f6rderanstalt (FFA)"", ""id"": 270}, {""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Filmstiftung Nordrhein-Westfalen"", ""id"": 315}, {""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Filmf\u00f6rderungsanstalt (FFA)"", ""id"": 4247}, {""name"": ""Medienboard Berlin-Brandenburg"", ""id"": 7307}, {""name"": ""Deutsche Filmf\u00f6rderfonds (DFFF)"", ""id"": 11238}, {""name"": ""Mitteldeutsche Medienf\u00f6rderung (MDM)"", ""id"": 12346}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/10/2008,113019290,124,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",7.2,813
35000000,"[{""id"": 35, ""name"": ""Comedy""}]",50647,en,20.908494,"[{""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Apatow Productions"", ""id"": 10105}, {""name"": ""A Hot Dog"", ""id"": 41962}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/23/2012,24159934,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.3,394
32000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",10719,en,16.901954,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Gold/Miller Productions"", ""id"": 1607}, {""name"": ""Guy Walks into a Bar Productions"", ""id"": 2645}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",10/9/2003,173398518,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,987
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",9294,en,15.039407,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/5/1996,152036382,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.2,323
33000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",11888,en,13.655735,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/18/2002,0,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.3,185
0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9647,en,21.620317,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/22/1988,60328000,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,390
32000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",9353,en,14.642055,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Black & White Productions"", ""id"": 2777}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/16/2006,80197993,92,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",5.6,359
32500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",55721,en,17.107065,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Apatow Productions"", ""id"": 10105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/28/2011,288383523,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,1661
32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",109414,en,38.21708,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Mandate Pictures"", ""id"": 771}, {""name"": ""Sony Pictures Entertainment (SPE)"", ""id"": 7431}, {""name"": ""Point Grey Pictures"", ""id"": 16615}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/12/2013,126041322,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,2359
29000000,"[{""id"": 27, ""name"": ""Horror""}]",10307,en,14.993169,"[{""name"": ""FGM Entertainment"", ""id"": 2347}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/10/1999,50041732,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",6,242
32000000,"[{""id"": 18, ""name"": ""Drama""}]",11978,en,24.147269,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/13/2000,48814909,129,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7,544
32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",22907,en,18.47242,"[{""name"": ""Rainforest Films"", ""id"": 1309}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/26/2010,69055695,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6,394
35000000,"[{""id"": 35, ""name"": ""Comedy""}]",87567,en,18.84332,"[{""name"": ""Millenium Films"", ""id"": 1020}, {""name"": ""Two Ton Films"", ""id"": 17049}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/25/2013,21819348,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",5.7,414
32000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}]",38322,en,15.901137,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""The Collective Studios"", ""id"": 21237}, {""name"": ""Runteldat Entertainment"", ""id"": 73956}, {""name"": ""Friendly Films (II)"", ""id"": 81136}, {""name"": ""Friendly Films Productions"", ""id"": 81137}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/16/2011,83615414,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.3,313
32000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",45612,en,59.19888,"[{""name"": ""The Mark Gordon Company"", ""id"": 1557}, {""name"": ""Vendome Pictures"", ""id"": 7460}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/30/2011,147332697,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.1,2699
32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",7305,en,14.48851,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/15/1993,36733909,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",6.7,374
30000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",3594,en,23.197408,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Contrafilm"", ""id"": 1836}, {""name"": ""Firm Films"", ""id"": 1838}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/23/2007,77566815,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,1018
33000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",157841,en,10.651202,"[{""name"": ""Epith\u00e8te Films"", ""id"": 7286}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Tapioca Films"", ""id"": 12000}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",10/16/2013,9494789,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,232
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",11519,en,10.032626,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""A-Team"", ""id"": 6128}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/13/1979,31755742,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",5.6,143
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",12920,en,6.048743,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Hyde Park Entertainment"", ""id"": 13816}]",[],9/10/2005,0,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,67
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",59,en,34.628738,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""DC Comics"", ""id"": 429}, {""name"": ""BenderSpink"", ""id"": 6363}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",9/23/2005,60740827,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.9,832
32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",9335,en,47.5612,"[{""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Current Entertainment"", ""id"": 972}, {""name"": ""TF 1 Film Productions"", ""id"": 1993}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/2/2005,85167639,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",6.2,1061
32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]",12106,en,16.473355,"[{""name"": ""TriStar Pictures"", ""id"": 559}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/9/1995,18552460,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,427
